-6.08167:145.392
59.2594:24.2044
58.9906:22.8306
58.2297:22.5094
58.4189:24.4728
59.4131:24.8328
58.3072:26.6903
68.3625:23.4242
61.1161:22.2014
61.8558:24.7864
60.2544:25.0428
60.32:24.9561
61.6894:23.0736
59.8486:23.0833
60.6544:24.8811
60.4625:23.6525
61.2492:28.9036
62.1661:30.0736
68.6072:27.4053
62.6589:29.6244
62.3994:25.6781
63.1269:23.0514
65.7817:24.5989
64.2853:27.6922
62.4625:22.3931
63.7211:23.1431
66.7128:27.1567
65.9875:29.2392
67.7008:24.8467
63.0069:27.7975
61.1439:25.6933
61.0444:28.1442
60.1219:19.8981
62.9467:23.5189
61.6864:27.2017
60.3339:24.2964
64.93:25.3544
61.2456:22.1933
61.4617:21.7997
65.4022:26.9469
63.7317:25.9261
64.6881:24.6958
62.0653:28.3564
66.5647:25.8303
60.7447:24.1078
61.9431:28.945
61.0622:26.7986
67.395:26.6189
61.4139:23.6042
61.7733:24.0269
60.5139:22.2628
60.8964:26.9383
63.0511:21.7614
62.1711:27.8686
64.0603:24.7158
54.6575:-6.21583
54.3989:-7.65167
54.6181:-5.8725
55.0428:-7.16111
52.4536:-1.74778
52.3697:-1.47972
52.6078:-1.03194
51.8942:-2.16722
52.92:-1.07917
52.5175:-2.25972
51.6681:-2.05694
52.0408:-1.09556
53.3536:-2.27472
53.3381:-2.14889
53.5597:-0.858333
51.0869:-4.15028
50.4406:-4.99528
51.505:-1.99333
51.1519:-1.74722
50.0858:-5.25556
51.4047:-3.43556
51.0092:-2.63861
51.8331:-4.96111
51.3967:-3.34333
51.6053:-4.06778
51.3825:-2.71889
53.3336:-2.84972
51.8744:-0.368333
50.4228:-4.10583
50.78:-1.8425
50.95:-1.35667
51.185:-1.03222
49.4347:-2.60194
49.2078:-2.19528
50.8356:-0.297222
51.3308:0.0325
51.1481:-0.190278
51.505:0.0541667
51.2758:-0.776111
51.6761:-1.08083
51.3239:-0.8475
51.4775:-0.461389
51.5714:0.695556
50.9561:0.939167
51.3422:1.34611
53.7194:-0.566111
54.9375:-2.80917
53.7717:-3.02861
53.5744:-0.350833
54.1297:-3.25611
53.8658:-1.66056
53.745:-2.88306
53.1781:-2.97778
54.0833:-4.62389
55.0375:-1.69167
54.5092:-1.42917
52.8311:-1.32806
52.8117:-4.12333
52.8711:-2.53333
53.2583:-4.37333
52.7981:-2.66778
53.2481:-4.53528
53.5814:-3.05528
54.8511:-4.94778
58.9581:-2.905
59.8789:-1.29556
58.4586:-3.09278
57.2042:-2.20028
57.54:-4.05
55.8719:-4.43306
55.95:-3.3725
55.6819:-6.25667
55.5078:-4.58667
57.4811:-7.36278
60.4322:-1.29806
56.4525:-3.02583
58.2136:-6.32889
56.4992:-6.86917
56.3728:-2.86833
57.705:-3.33917
51.3833:-0.783333
52.205:0.175
52.4681:-0.251111
52.6758:1.28278
51.885:0.235
51.7217:0.154167
53.3942:-1.38833
52.0722:-0.616667
51.1167:-0.534444
50.7344:-3.41389
51.5194:-2.59083
51.7667:0.25
51.8369:-1.32
51.6161:-1.09556
52.4092:0.560833
52.3608:0.488333
52.1272:0.955833
52.3572:-0.107778
51.6819:-1.79
51.7497:-1.58361
51.2342:-0.942778
52.64:-2.30556
51.5528:-0.418056
53.0928:-0.165833
54.1369:-1.42
54.2922:-1.535
53.8342:-1.19528
52.3425:0.772778
52.7356:-0.648611
53.3075:-0.550833
52.6125:-0.476389
54.0494:-1.25194
53.1661:-0.523611
54.2056:-1.38222
52.7547:1.35722
53.0306:-0.481111
52.9622:-0.561389
52.6483:0.550278
-51.8228:-58.4472
52.3086:4.76389
51.2553:5.60139
50.9114:5.77
52.0606:5.87306
53.1192:6.12972
51.45:5.37444
53.1194:6.57944
51.5678:4.93306
52.9233:4.78056
52.4603:5.52722
53.2286:5.76056
51.9572:4.44167
52.1269:5.27639
52.27:6.87417
52.1697:4.42611
51.4489:4.34194
51.8428:-8.49194
53.3014:-8.93917
55.0442:-8.34083
53.4211:-6.27
53.9103:-8.81833
52.1808:-9.52361
53.3028:-6.44278
52.7019:-8.92472
54.28:-8.59917
52.1869:-7.08694
56.3042:10.6194
55.7403:9.15167
55.6178:12.6558
55.5258:8.55333
55.9411:12.3822
56.3967:8.44333
56.2972:9.12444
57.2778:11.0014
54.6992:11.44
55.4761:10.3292
54.8703:9.27917
55.5856:12.1314
55.0631:14.7594
54.9642:9.79167
57.5033:10.2292
55.2253:9.26389
56.55:9.17278
57.0686:8.705
55.6969:9.19333
55.4361:9.33083
62.0636:-7.27694
56.8469:9.45861
55.99:8.35389
55.7672:12.3433
57.0928:9.84889
49.6264:6.21139
62.5603:6.11
69.2925:16.1442
69.9769:23.3661
61.3925:5.76417
60.6386:6.50139
65.4592:12.2136
67.2689:14.3633
60.2933:5.21806
70.6:29.6925
58.2042:8.08528
60.4167:8.51389
69.0556:18.5403
68.4911:16.6781
59.8956:10.6169
61.0111:9.29306
61.5839:5.025
60.1939:11.1003
60.8183:11.0672
59.345:5.20833
70.4867:22.1397
63.1117:7.82444
59.9692:11.0358
69.725:29.8875
58.1003:6.625
62.7461:7.2725
65.7839:13.2147
70.0686:24.9733
59.5656:9.21167
63.6989:9.60389
62.5783:11.3422
59.3789:10.7856
78.2461:15.4656
61.1561:7.13639
59.185:9.56694
59.7917:5.34083
69.7869:20.9594
70.3553:31.0447
65.9567:12.4689
69.6833:18.9189
59.1867:10.2586
63.4575:10.9397
58.8767:5.63778
54.3775:18.4661
50.0775:19.7847
50.2383:19.035
54.0422:16.2636
50.4742:19.08
51.7219:19.3981
50.3222:21.4619
52.4211:16.8264
50.11:22.0189
53.5847:14.9019
53.3919:14.6336
54.4789:17.1075
53.7906:15.8281
52.1656:20.9669
51.1025:16.8858
52.1386:15.7986
58.4022:15.5256
58.6108:16.1033
59.8972:17.5883
59.1808:17.9122
56.2958:12.8469
56.2667:15.265
58.4092:13.2625
56.1836:14.1322
58.5981:14.1136
56.8442:15.4525
58.4981:13.0531
56.785:13.6017
57.6628:12.2797
57.7575:14.0686
58.1697:13.5878
58.4653:13.1742
57.7747:11.8703
58.4564:13.9725
58.3181:12.345
58.5136:14.5069
58.4264:12.7142
60.1328:18.105
59.4186:17.8906
59.3458:14.4958
60.9578:14.5111
58.7886:16.9119
59.3139:17.1092
59.6758:12.6392
58.7908:16.5708
56.6106:15.6047
56.9503:13.9217
55.9217:14.0853
55.9447:12.8608
57.3503:16.4978
57.2642:13.5992
56.6853:16.2875
55.53:13.3714
56.6911:12.82
57.2922:14.1372
56.9289:14.7278
63.7383:15.4583
62.4089:13.7472
62.0478:14.4228
61.8981:15.7053
67.1322:20.8144
61.7681:17.0806
63.6336:17.9397
66.4961:20.1469
63.0483:17.7686
64.5481:18.7161
63.1286:14.8028
62.5281:17.4439
63.4083:18.99
65.3994:21.2653
67.8219:20.3367
61.19:14.7125
64.6247:21.0767
62.4811:17.0028
63.7917:20.2825
64.5789:16.8333
65.59:19.2817
59.2236:15.0378
60.02:13.5789
59.5894:16.6336
65.5436:22.1219
63.1939:14.5019
65.8753:20.1497
65.8361:21.4714
59.3864:15.9239
59.6519:17.9186
59.3542:17.9414
60.4219:15.515
57.5256:15.8239
60.5933:16.9514
58.4061:15.6803
58.5861:16.2506
60.1575:12.9911
59.3508:16.7083
57.6628:18.3461
64.5706:19.3142
64.9608:17.6964
61.8686:12.6906
65.1064:20.7606
67.7647:20.2572
65.8061:15.0828
49.9725:6.6925
49.4375:7.60139
49.9203:10.9142
49.65:7.3
49.6481:9.96639
52.2783:9.08194
52.5911:10.0219
52.2911:7.38694
51.1144:9.28583
53.9944:9.57833
48.2203:9.91
50.3658:7.315
49.3917:9.95806
49.2175:11.1006
52.9192:10.1836
51.7678:14.2919
49.6994:11.9411
50.1692:8.96139
49.3933:8.65194
49.2181:11.8361
49.7431:10.2006
54.6247:9.34139
53.7675:8.65833
52.5853:8.34056
50.9608:6.0425
54.3119:9.53806
53.5333:7.88861
53.9181:12.2792
50.8311:6.65806
52.3386:7.54111
51.6636:14.6336
54.4592:9.51611
53.5478:7.66722
53.6019:13.3058
52.4572:9.42694
49.6336:11.7672
49.5633:8.46333
50.0497:8.32528
48.0706:10.9058
50.1736:7.06333
48.3222:11.9486
48.2056:11.2669
51.7678:13.1675
48.7156:11.5339
48.1861:10.8622
47.9886:10.2394
48.7108:11.2111
51.6017:6.1425
51.9228:8.30611
51.1997:6.13194
-28.575:16.5333
-29.2817:18.8136
-25.9436:29.81
-26.2386:28.3017
-32.8969:27.2789
-29.0925:26.3022
-28.2483:28.3361
-27.3667:26.6292
-26.3694:27.35
-33.9647:18.6017
-31.5003:19.7258
-30.6367:23.92
-24.805:26.8317
-28.1825:30.2244
-29.97:30.9503
-33.0356:27.8258
-26.4953:29.98
-23.7261:27.6875
-28.8231:27.9089
-25.9861:28.14
-34.0053:22.3789
-23.2836:30.6497
-26.2425:28.1511
-33.2847:26.4981
-29.1219:30.5867
-28.0786:26.8611
-25.9794:29.6186
-26.5061:28.3939
-27.2783:27.9958
-28.235:29.1061
-24.3686:31.0486
-30.5619:25.5281
-26.1392:28.2458
-26.8708:26.7178
-26.0933:29.4547
-26.2517:29.1944
-28.8028:24.765
-25.4406:31.9297
-26.0808:27.7256
-27.6606:27.3156
-27.4567:23.4114
-29.6883:17.0939
-25.9383:27.9261
-29.1811:27.4531
-26.1756:26.1844
-23.1597:29.6964
-32.9689:18.1603
-28.5817:29.7497
-25.6847:29.44
-30.8572:30.3428
-24.9889:29.2831
-27.0792:29.7783
-25.7528:25.6119
-25.7983:25.5478
-25.4733:31.5656
-22.3558:29.9864
-27.6258:32.0442
-27.7706:29.9767
-25.5006:30.9133
-24.6858:28.4347
-34.5553:20.2503
-33.6069:22.1889
-23.8453:29.4586
-33.9847:25.6172
-34.0903:23.3278
-23.9369:31.1553
-23.9258:29.4842
-31.6058:29.5197
-29.6489:30.3986
-25.3336:27.1733
-24.2303:28.9836
-25.8469:23.5378
-26.6708:27.0817
-26.8892:27.5033
-31.92:26.8819
-28.7408:32.0919
-25.6442:27.2711
-33.8119:19.9028
-29.6892:17.9394
-26.5239:29.17
-32.9639:17.9692
-26.2483:28.3975
-25.8094:28.1644
-27.6483:22.9992
-25.9614:29.2086
-24.9608:31.5886
-28.26:22.9931
-23.0786:30.3833
-29.3192:26.8233
-29.0328:26.1575
-26.7764:29.3386
-23.8242:30.3292
-28.3206:31.4164
-28.4008:21.2606
-31.5478:28.6742
-26.9822:24.7286
-29.7706:31.0583
-26.6922:27.7778
-31.6408:18.5447
-26.5661:27.9606
-27.7867:30.7953
-25.6536:28.2242
-25.8322:29.1919
-25.83:28.2225
-27.9978:26.6694
-27.8472:26.3497
-33.9:18.4981
-25.5989:26.0422
-21.1594:27.4744
-24.6022:24.6908
-17.8328:25.1622
-19.9725:23.4308
-21.2664:25.3203
-24.555:25.9181
-22.0583:27.8286
-4.25167:15.2528
1.58944:18.0469
-0.0213889:15.5753
-0.531111:15.95
1.61583:16.0378
-3.48333:12.6167
-4.20778:12.6608
-4.81333:11.8858
-26.5289:31.3075
4.39833:18.5186
4.78444:22.7814
10.2361:22.7172
5.84694:20.6494
8.42667:20.635
5.95806:15.6375
6.52806:21.9889
4.22139:15.7861
45.1542:-89.1108
1.90528:9.80556
3.75528:8.70861
-7.96944:-14.3936
-20.43:57.6833
-19.7578:63.3619
-7.31306:72.4108
4.08917:9.36028
4.00583:9.71944
4.47306:14.3636
10.4514:14.2572
5.63667:10.7506
7.35694:13.5592
9.33583:13.37
5.53694:10.3542
6.03917:10.1225
3.83528:11.5236
-12.5728:27.8939
-14.9975:22.6475
-17.8217:25.8225
-15.3306:28.4525
-11.1381:28.875
-13.2586:31.9364
-15.2544:23.1622
-12.5647:28.2986
-12.9981:28.6647
-12.9003:28.1497
-13.5386:23.1097
-11.5336:43.2717
-12.2981:43.7664
-11.7106:43.2436
-12.1317:44.4303
-12.8047:45.2811
-20.8869:55.5103
-21.3208:55.4247
-18.7967:47.4786
-19.5628:45.4508
-17.0939:49.8158
-18.1094:49.3925
-20.2847:44.3175
-12.3492:49.2917
-16.1639:49.7736
-14.6517:49.6206
-13.1883:48.9878
-14.9992:50.32
-14.6294:47.7636
-15.6672:46.3517
-13.3122:48.3139
-16.7419:44.4814
-15.4367:49.6883
-14.2786:50.1747
-13.3758:50.0028
-14.8986:47.9939
-13.4847:48.6325
-25.0381:46.9561
-21.4414:47.1117
-22.8053:47.8206
-22.1197:48.0217
-21.2017:48.3581
-21.7536:43.3753
-23.3833:43.7283
-6.26972:14.2469
-12.6089:13.4036
-5.59694:12.1883
-7.3575:20.8036
-8.37361:18.9236
-11.8936:22.9161
-17.0447:15.6869
-12.8086:15.7603
-12.4044:16.9472
-12.3711:13.5364
-8.85833:13.2311
-9.525:16.3122
-14.6575:17.7197
-15.2611:12.1467
-7.75444:15.2875
-10.7219:13.7653
-9.68889:20.4317
-6.14083:12.3717
-7.14722:14.2481
-11.7681:19.8975
-7.60306:15.0278
-16.7553:14.9653
1.54111:11.5808
-0.665278:13.6731
-0.704167:10.2456
2.07556:11.4931
-1.5375:13.2692
-0.711667:8.75417
-1.57472:9.26278
0.579167:12.8908
0.458333:9.41222
0.775556:11.5525
-1.65611:13.4378
-0.826389:12.7467
-2.88889:10.9194
1.66278:7.41167
0.378056:6.71194
-19.7964:34.9075
-14.82:36.5319
-19.1511:33.4289
-15.7342:32.7567
-23.8764:35.4083
-13.2739:35.2661
-15.0331:40.6717
-25.9208:32.5725
-11.6728:39.5631
-11.3617:40.3547
-13.225:37.5519
-14.4881:40.7122
-15.1056:39.2817
-12.9867:40.5222
-17.8556:36.8692
-15.6025:32.7731
-16.1047:33.64
-14.7044:34.3522
-22.0183:35.3131
-7.00472:52.7261
-5.69583:53.6544
-10.1094:51.1761
-4.67417:55.5217
-4.31917:55.6914
-7.16417:56.2639
9.15111:18.3794
13.8469:20.8442
8.62028:16.0683
12.1336:15.0339
9.37917:14.9258
17.9169:19.1108
-20.0172:28.6178
-17.7514:30.9244
-21.0081:31.5783
-18.0961:25.8392
-18.9775:32.4506
-17.9317:31.0928
-16.5197:28.8847
-17.4317:32.1844
-18.9975:32.6272
-20.0553:30.8589
-20.2894:30.0883
-19.4367:29.8617
-18.6297:27.0208
-19.0286:29.7219
-15.6789:34.9739
-9.95333:33.8928
-13.0144:33.4683
30.8378:-85.1817
-11.4447:34.0117
-29.4622:27.5525
-29.3039:27.5033
-4.38556:15.4444
-4.32472:15.3283
-5.93083:12.3517
-5.91806:12.4475
-5.79944:13.4408
-3.31111:17.3817
-5.03556:18.7856
0.0225:18.2886
4.25306:20.9753
3.23528:19.7711
4.1575:21.6508
2.17056:21.4967
0.5175:25.155
2.8275:27.5881
1.56556:30.2208
2.81778:24.7939
-2.30889:28.8086
-1.67056:29.2383
-2.91917:25.9153
-11.5911:27.5308
-10.7658:25.5056
-5.87556:29.25
-8.64194:25.2528
-9.46944:25.7589
-5.9:22.4692
-6.12111:23.5689
12.5333:-7.94972
16.2483:-0.00527778
14.4311:-11.4394
14.5128:-4.07944
15.2386:-9.57639
16.7303:-3.0075
20.2461:0.980833
13.3378:-16.6519
28.4525:-13.8636
27.8147:-17.8869
28.6264:-17.7556
27.9317:-15.3864
28.9453:-13.605
28.0444:-16.5722
28.4825:-16.3414
35.2797:-2.95611
8.39444:-13.1283
8.61639:-13.1953
11.2881:-15.1806
11.8947:-15.6536
6.28889:-10.7586
6.23361:-10.3622
30.3811:-9.54611
28.4481:-11.1611
33.9272:-4.97778
33.5053:-5.15278
31.9489:-4.40056
33.8789:-5.515
35.1533:-2.92
34.7869:-1.92389
33.5533:-7.66139
34.0514:-6.75139
29.3689:-10.18
31.4039:-9.68472
33.3678:-7.58778
31.6067:-8.03611
34.2989:-6.59583
30.9389:-6.90917
35.1769:-3.83944
35.5942:-5.32
35.7267:-5.91667
12.5556:-16.2817
12.88:-14.9553
12.41:-16.7461
14.1467:-16.0511
14.7394:-17.49
16.0497:-16.4611
14.8472:-12.4681
12.5722:-12.2203
13.7367:-13.6531
16.7111:-9.63778
18.5703:-11.4231
16.5897:-11.4061
16.6219:-7.31444
16.1594:-13.5075
18.0978:-15.9478
15.1794:-12.2072
20.5067:-13.0431
20.9283:-17.0311
25.2367:-11.5886
10.3506:-13.5692
10.0356:-10.7697
11.3261:-12.2869
8.48111:-9.52583
7.80583:-8.70167
16.7414:-22.9494
16.1367:-22.8889
14.9244:-23.4933
15.1558:-23.2136
16.5883:-24.2844
16.8339:-25.0567
8.97694:38.8
9.00361:38.7256
11.6081:37.3214
9.625:41.8542
8.12833:34.5633
12.5183:37.4322
8.71556:39.0081
7.66583:36.8164
11.9747:38.9797
13.4672:39.5333
-3.32389:29.3183
3.09861:43.6242
9.51806:44.0886
10.3892:44.9408
-0.377222:42.4592
2.01361:45.3047
31.0733:33.8358
27.0464:31.0119
31.1839:29.9489
22.3758:31.6117
30.1219:31.4056
30.1161:30.9153
30.0744:31.1919
27.1839:33.7983
31.0689:34.1292
25.6708:32.7064
31.3253:27.2217
31.2794:32.24
28.6853:34.0625
23.9642:32.8197
28.2089:33.6453
0.404167:35.2381
-0.463333:39.6481
0.339167:37.5908
0.271111:34.7872
-0.0861111:34.7289
0.971944:34.9583
4.20417:34.3481
3.12194:35.6086
-2.25222:40.9131
2.76306:36.7183
3.93361:41.8442
2.345:37.9992
0.230278:38.1703
-3.22917:40.1017
-4.03472:39.5942
3.46972:39.1014
-0.368889:36.98
-0.787778:36.4333
-1.32167:36.8147
-0.0608333:37.0386
-1.27722:36.8622
1.73306:40.0914
28.7953:22.0808
28.6383:21.4378
25.1456:10.1425
24.1786:23.3139
32.0967:20.2694
32.7886:21.9642
26.9869:14.4725
32.6633:13.1589
30.3781:19.5764
30.5:18.5269
29.11:15.9656
29.4697:17.9311
30.1517:9.71528
28.59:17.2942
-1.67694:29.2586
-1.96861:30.1394
-2.46222:28.9078
19.1536:30.43
11.7858:34.3364
13.615:25.3247
15.3858:36.3281
12.0536:24.9553
13.1531:30.2325
4.87194:31.6011
9.55861:31.6525
19.5764:37.2158
15.5894:32.5531
7.72556:27.9794
-3.36778:36.6333
-6.87806:39.2025
-6.17028:35.7525
-7.66861:35.7519
-3.42917:37.0744
-3.37611:35.8181
-3.51417:33.6189
-3.36278:37.3233
-10.3389:40.1817
-2.44444:32.9325
-6.71722:38.1536
-5.25722:39.8114
-5.09222:39.0711
-6.22194:39.2247
0.0422222:32.4433
2.80556:32.2717
1.7275:33.6228
32.4111:-99.6817
41.2528:-70.06
31.6111:-97.2303
39.4575:-74.5769
34.3031:-97.0194
38.8106:-76.8669
31.3272:-92.5483
33.3697:-81.9644
41.0375:-81.4667
42.7481:-73.8028
27.7408:-98.0269
35.2192:-101.706
33.5881:-85.8581
34.495:-82.7092
40.2964:-78.32
39.4661:-76.1694
30.0375:91.8839
43.9917:-76.0217
33.6403:-84.4269
44.3206:-69.7972
30.1944:-97.6697
39.1358:-121.436
32.5017:-93.6625
26.3783:-80.1075
48.7283:-94.6122
